Sample,ScreeningPlate,ScreeningWell,Substrate,ExpectedMALDI,AverageMALDI,Samples,Data
C1-A10-RX3-1_G07,D4P4,F08,Gly,1289.58778,1289.5333759999999,5,1289.56868667,1289.48788667,1289.54330667,1289.5477,1289.5193
C1-A10-RX3-1_G06,D3P2,G01,NA,NA,991.3252866666666,1,991.325286667
C4-A10-SL4-1_G02,D1P2,F12,NA,NA,0,NA,NA,NA,NA,NA
C4-A10-SL3-3_G06,D1P2,E06,NA,NA,991.4005733333332,2,991.341273333,991.459873333
C4-A10-SL4-1_G04,D1P2,G01,NA,NA,991.4782733333332,1,991.478273333
C1-A10-RX3-1_G02,D3P2,F11,NA,NA,991.3943866666666,1,991.394386667
C1-A10-RX3-1_H12,D4P4,F09,Gly,1289.58778,1289.504236,5,1289.50288667,1289.39158667,1289.54330667,1289.5476,1289.5358
C4-A10-SL4-1_G08,D4P2,A01,Ser,1319.59835,1319.5984946666667,5,1319.65697333,1319.4545,1319.5112,1319.8055,1319.5643
C4-A10-RX4-3_E07,D3P2,B09,NA,NA,991.4059866666666,2,991.435486667,991.376486667
C1-A10-RX3-1_H11,D3P2,G06,NA,NA,991.3716366666665,2,991.403386667,991.339886667
C1-A10-RX3-1_G04,D3P2,F12,NA,NA,991.3500866666666,2,991.374886667,991.325286667
C1-A10-RX3-3_G12,D3P3,D03,NA,NA,0,NA,NA,NA,NA,NA
C4-A10-SL3-2_A10,D4P1,G06,Val,1331.63473,1331.5963244444445,6,1331.61337333,1331.75677333,1331.5171,1331.6458,1331.6041,1331.4408
C1-A10-RX3-3_G10,D3P3,D02,NA,NA,991.4580933333332,1,991.458093333
C4-A10-SL3-2_A12,D4P1,G07,Xle,1345.65038,1345.6038146666665,5,1345.79637333,1345.5188,1345.6537,1345.61,1345.4402
C1-A10-SL3-3_F09,D4P4,G12,NA,NA,1104.7422166666668,6,1331.27269333,1331.49999333,991.417806667,991.432506667,991.4183,991.412
C1-A10-SL1-3_A05,D2P4,H12,NA,NA,991.4291499999999,2,991.362,991.4963
C1-A10-RX2-1_E02,D4P3,C08,Gly,1289.58778,1289.5186477777777,6,1289.50328667,1289.43768667,1289.55130667,1289.52540667,1289.5612,1289.533
C1-A10-RX2-1_E04,D4P3,C09,Gln,1360.6249,1360.5634644444442,6,1360.52868667,1360.47388667,1360.58960667,1360.58740667,1360.5928,1360.6084
C1-A10-RX2-1_E06,D2P3,F11,NA,NA,991.3705366666666,2,991.394386667,991.346686667
C4-A10-RX2-1_E12,D4P1,A07,Ser,1319.59835,1319.5515546666666,5,1319.69177333,1319.386,1319.4897,1319.6964,1319.4939
C4-A10-RX2-2_G09,D3P1,B08,Gly,1289.58778,1289.4517,2,1289.4034,1289.5
C4-A10-RX2-1_E10,D4P1,A06,Val,1331.63473,1331.614891111111,6,1331.56777333,1331.73867333,1331.462,1331.5569,1331.7821,1331.5819
C1-A10-SL2-2_A09,D4P3,F07,Ala,1303.60343,1303.5085186666668,5,1303.39999333,1303.49489333,1303.54980667,1303.5562,1303.5417
C1-A10-SL1-3_D05,D4P3,F01,Thr,1333.614,1333.4691333333333,6,1333.42379333,1333.53849333,1333.59860667,1333.39980667,1333.4321,1333.422
C1-A10-RX4-2_B03,D2P4,C01,Val,1331.63473,1331.40645,2,1331.3129,1331.5
C1-A10-SL1-3_D07,D4P3,F02,Phe,1379.63473,1379.5697786666667,5,1379.43079333,1379.54209333,1379.63590667,1379.6288,1379.6113
C4-A10-RX2-3_C10,D4P3,H03,Val,1331.63473,1331.5954213333334,5,1331.4924,1331.6205,1331.60450667,1331.6305,1331.6292
C1-A10-RX3-3_D09,D3P3,C04,NA,NA,991.3619433333333,2,991.363493333,991.360393333
C4-A10-RX2-2_G05,D3P1,B07,Val,1331.63473,1331.51435,2,1331.4489,1331.5798
C1-A10-RX4-3_F12,D2P4,E12,NA,NA,991.3313,1,991.3313
C1-A10-RX2-1_B04,D4P3,C06,Phe,1379.63473,1379.5154644444447,6,1379.40118667,1379.32728667,1379.59750667,1379.56120667,1379.6198,1379.5858
C4-A10-RX4-1_H08,D4P4,B08,Val,1331.63473,1331.6021188888888,6,1331.5322,1331.6571,1331.61690667,1331.58670667,1331.6295,1331.5903
C4-A10-SL4-2_A10,D4P2,A04,Xle,1345.65038,1345.6592577777776,6,1345.71057333,1345.86327333,1345.4677,1345.5468,1345.7798,1345.5874
C1-A10-RX1-3_B09,D2P3,D11,NA,NA,991.3993866666666,2,991.432386667,991.366386667
C1-A10-RX1-3_B04,D4P3,C03,Gly,1289.58778,1289.5594644444445,6,1289.59998667,1289.44448667,1289.61550667,1289.53830667,1289.5923,1289.5662
C1-A10-RX2-3_A12,D2P3,H09,NA,NA,991.3534866666666,2,991.389286667,991.317686667
C4-A10-RX4-3_H10,D3P2,C11,NA,NA,991.3869866666666,2,991.418186667,991.355786667
C1-A10-SL3-3_C08,D3P3,E08,NA,NA,991.3894933333332,2,991.336993333,991.441993333
