CAL1,"757.4017(R7707,S2555)","1046.5385(R11220,S8915)","1533.8597(R17474,S15308)"
CAL2,"757.4023(R8136,S2136)","1046.5374(R11368,S7311)","1533.8604(R15964,S10116)"
CAL6,"757.4021(R7658,S2105)","1046.5378(R10352,S7337)","1533.8601(R16931,S13240)"
CAL1,"757.4014(R8089,S2090)","1046.5392(R11446,S7197)","1533.8594(R15531,S10453)"
CAL2,"757.4020(R8556,S2610)","1046.5380(R12193,S8793)","1533.8600(R17233,S13308)"
A1,"1331.6362(R10897,S138)","1319.5991(R11144,S97)",
A2,"1319.4545(R15075,S21)",,
A3,"1361.4685(R12517,S323)",,
A4,"1333.4629(R11414,S291)",,
A5,"1331.4839(R11986,S2669)",,
A6,"1345.4802(R11954,S577)",,
A7,"1331.4623(R11920,S1968)",,
A8,"1345.4677(R12165,S459)",,
A9,"1289.3934(R11841,S407)",,
A10,"1303.4037(R11631,S398)",,
A11,"1331.4620(R12787,S1917)",,
A12,"1303.4091(R11997,S249)",,
A13,"1319.3860(R11982,S63)","991.3122(R9945,S96)",
A14,"1303.3964(R12188,S62)",,
A15,"1331.4204(R12594,S240)",,
A16,"1289.3578(R12896,S127)",,
A17,"1331.4169(R13284,S3278)",,
A18,"1333.3734(R13320,S100)","991.2978(R10266,S156)",
A19,"1379.3839(R12137,S1181)",,
A20,"1345.3972(R12084,S14)",,
A21,"1331.3778(R12831,S1825)",,
A22,"1331.3986(R12756,S876)",,
A23,"1303.3652(R12650,S302)",,
A24,"1331.3722(R12623,S2184)",,
B1,"1331.2684(R10567,S70)",,
B2,"1303.4797(R11957,S369)",,
B3,"1303.4663(R12518,S151)",,
B4,"1331.5028(R12727,S4192)",,
B5,"1395.4779(R13609,S186)",,
B6,"1289.4279(R11775,S1286)",,
B7,"1331.4778(R12580,S2987)",,
B8,"1303.4281(R12161,S699)",,
B9,"1319.4181(R11916,S1692)",,
B10,"1360.4650(R12578,S508)",,
B11,"1303.4104(R11157,S117)",,
B12,"1303.4156(R10266,S11)",,
B13,"1331.4358(R12038,S1365)",,
B14,"1390.4236(R12783,S1397)",,
B15,"1331.4202(R11998,S2255)",,
B16,"1303.4070(R9212,S19)",,
B17,"1331.4243(R12667,S3691)",,
B18,"1345.4178(R12287,S452)",,
B19,"1331.4095(R12968,S4065)",,
B20,"1345.4214(R13012,S529)",,
B21,"1331.4060(R13077,S4250)",,
B22,"1303.3639(R10839,S28)",,
B23,"1331.4026(R12741,S3565)",,
B24,"1303.3474(R10698,S17)",,
C1,"1331.2941(R10516,S483)",,
C2,"1331.5018(R12683,S2352)",,
C3,"1303.4678(R11682,S619)",,
C4,"1303.4628(R11970,S2253)",,
C5,"1345.4834(R13311,S478)",,
C6,"1331.4835(R12494,S3458)",,
C7,"1303.4357(R12133,S60)",,
C8,"1361.4340(R6564,S21)",,
C9,"1331.4572(R11907,S2290)",,
C10,"1345.4603(R12786,S40)",,
C11,"1331.4667(R12772,S3109)",,
C12,"1331.4551(R12186,S3534)",,
C13,"1331.4730(R12969,S4209)",,
C14,"1390.4448(R12958,S2606)",,
C15,"1331.4189(R12282,S108)",,
C16,"1319.4031(R12913,S5371)",,
C17,"1331.4283(R12450,S1987)",,
C18,"1331.4235(R13188,S3952)",,
C19,"1303.3994(R12216,S1068)",,
C20,"1303.3832(R12502,S1622)",,
C21,"1333.3810(R12555,S202)",,
C22,"1289.3475(R12619,S1876)",,
C23,"1319.3824(R12582,S2193)",,
C24,"1303.3586(R12146,S1374)",,
D1,"1319.2711(R9869,S101)","991.2203(R8414,S182)",
D2,"1379.5021(R12217,S1962)",,
D3,"1345.5087(R12274,S20)","1333.4816(R8158,S27)",
D4,"1303.4836(R12316,S2794)",,
D5,"1303.4694(R12120,S1374)",,
D6,"1345.4967(R12125,S524)","1319.4515(R11438,S516)",
D7,"1345.4846(R11839,S232)",,
D8,"1345.4818(R11505,S114)",,
D9,"1360.4441(R13427,S173)",,
D10,"1395.4481(R13139,S124)","991.3380(R10411,S216)",
D11,"991.3489(R10094,S3219)",,
D12,"1319.4453(R12975,S5225)",,
D13,"1289.4299(R11358,S202)","1331.4703(R11741,S211)",
D14,"1319.4348(R13327,S4828)",,
D15,"1319.4155(R12022,S71)","1333.4287(R12896,S57)",
D16,"1331.4548(R13188,S5195)",,
D17,"1333.4189(R11912,S384)",,
D18,"1303.4114(R12216,S846)",,
D19,"1361.4063(R11979,S869)",,
D20,"1345.4310(R12639,S173)",,
D21,"1319.3856(R11942,S1477)",,
D22,1361.4,"991.2926(R12066,S52)",
D23,"1379.3964(R12884,S3707)",,
D24,"1331.3984(R13252,S3506)",,
E1,"1331.2946(R11105,S181)",,
E2,"1331.5229(R12954,S4384)",,
E3,"1346.5010(R12606,S1303)",,
E4,"1331.5270(R12970,S4884)",,
E5,"1319.4673(R11685,S874)",,
