K11,"1379.5612(R11784,S181)",,
K12,"1289.5184(R12269,S78)",,
K13,"1360.5544(R13051,S2344)",,
K14,"1331.5802(R13095,S4721)",,
K15,"1289.5254(R12369,S64)","991.4207(R10452,S376)",
K16,"1303.5497(R11838,S1681)",,
K17,"1360.5874(R12945,S1952)",,
K18,"1303.5469(R12475,S1297)",,
K19,"1379.6012(R12529,S607)",,
K20,"1303.5659(R11852,S1768)",,
K21,"1289.5382(R11803,S253)","991.4247(R9324,S886)",
K22,"1331.6121(R11857,S5085)",,
K23,"1289.5432(R11432,S396)","991.4377(R8549,S329)",
K24,"1289.5354(R12255,S1898)",,
L1,N,,
L2,"1289.5642(R11482,S687)",,
L3,"1360.6202(R11455,S85)",,
L4,"1289.5819(R11533,S1687)",,
L5,"1289.5544(R12546,S30)","991.4426(R9422,S428)",
L6,"1395.5948(R13309,S24)",,
L7,"1333.5454(R12643,S66)","991.4126(R9372,S496)",
L8,"1331.5842(R12848,S4714)",,
L9,"1319.5558(R8781,S17)",,
L10,"1303.5334(R11619,S655)",,
L11,"1303.5271(R11100,S65)",,
L12,"1331.5669(R11973,S2632)",,
L13,"1333.5443(R11978,S57)","991.4132(R10568,S479)",
L14,"1331.5924(R12833,S4758)",,
L15,"1303.5438(R12274,S2527)",,
L16,"1331.5820(R12160,S2310)",,
L17,"1395.5753(R13186,S3302)",,
L18,"1331.6068(R12396,S4556)",,
L19,"1289.5569(R11420,S392)","991.4380(R9330,S1127)",
L20,"1331.6083(R12986,S7143)",,
L21,"1333.5914(R13005,S6744)",,
L22,"1331.5995(R13032,S4793)",,
L23,"1303.5765(R9174,S22)",,
L24,"1331.5833(R13417,S4092)",,
M1,"1319.5894(R10567,S29)",,
M2,N,,
M3,"1319.5684(R10886,S38)",,
M4,N,,
M5,"1319.5677(R9686,S37)","991.4403(R8949,S207)",
M6,N,,
M7,"991.4341(R9094,S3690)",,
M8,"1331.5959(R13190,S382)",,
M9,"1346.5520(R11886,S763)",,
M10,"1331.5626(R13032,S442)",,
M11,"1361.5439(R11903,S44)",,
M12,N,,
M13,"1333.5397(R9305,S11)","991.4023(R9493,S559)",
M14,N,,
M15,"1333.5422(R11708,S800)",,
M16,"1331.5782(R13601,S21)",,
M17,"1379.5927(R13202,S216)",,
M18,"1303.5687(R11865,S38)",,
M19,"1319.5294(R12598,S97)",,
M20,"1319.5294(R12598,S97)",,
M21,"1333.5714(R13005,S4691)",,
M22,N,,
M23,"1333.5715(R12557,S3885)",,
M24,N,,
N1,"1333.3998(R11860,S23)",,
N2,N,,
N3,N,,
N4,N,,
N5,N,,
N6,N,,
N7,"1361.5602(R10238,S11)",,
N8,N,,
N9,N,,
N10,"1333.5432(R11158,S16)",,
N11,"1379.5913(R14528,S13)",,
N12,N,,
N13,N,,
N14,1303.5,,
N15,N,,
N16,N,,
N17,N,,
N18,N,,
N19,N,,
N20,N,,
N21,N,,
N22,N,,
N23,N,,
N24,"1289.5173(R13648,S53)","991.4172(R10916,S143)",
O1,N,,
O2,"1289.5173(R13648,S53)",,
O3,N,,
O4,"1333.5862(R12152,S58)",,
O5,"1289.5332(R10108,S61)",,
O6,N,,
O7,N,,
O8,N,,
O9,"1289.5054(R11895,S69)",,
O10,N,,
O11,N,,
O12,N,,
O13,N,,
O14,N,,
O15,N,,
O16,"1333.5314(R10524,S38)",,
O17,"1331.5789(R11398,S161)",,
O18,N,,
O19,N,,
O20,N,,
O21,"1379.5747(R14677,S32)",,
O22,"1379.5739(R14396,S42)",,
O23,"1395.5609(R13324,S154)",,
O24,"991.4325(R10339,S67)",,
P1,"1331.4297(R14037,S12)",,
P2,N,,
P3,N,,
P4,N,,
P5,N,,
P6,N,,
P7,"1331.5751(R10683,S93)",,
P8,"1379.5443(R13883,S62)",,
P9,N,,
P10,"1333.5173(R12124,S77)",,
P11,N,,
P12,"1379.5177(R14161,S19)",,
P13,N,,
P14,N,,
P15,N,,
P16,"991.3984(R11148,S142)",,
P17,"1379.5710(R11301,S174)",,
P18,"1333.5222(R12912,S75)",,
P19,N,,
P20,"1379.5383(R14091,S16)",,
P21,N,,
P22,"1303.5109(R14218,S23)",,
P23,N,,
P24,1333.6,,
