CAL1,"757.6299(R10149,S4251)","1046.8776(R13854,S8142)","1534.3854(R15751,S5161)"
D16,"991.7121(R11991,S154)",,
D17,"1346.0444(R15820,S735)",,
D18,"1289.9413(R15585,S106)",,
D19,N,,
D20,"1319.9698(R16687,S429)",,
D21,"1303.9594(R18228,S62)",,
D22,"1319.9656(R15558,S946)",,
D23,"1331.9940(R16825,S211)",,
D24,N,,
E1,N,,
E2,N,,
E3,"1332.0380(R15633,S201)",,
E4,"1334.0221(R16094,S1114)",,
E5,"1332.0300(R11168,S76)",,
E6,"991.7248(R12328,S365)",,
E7,"1332.0253(R15325,S1423)",,
E8,"991.7129(R12216,S334)",,
E9,"1332.0013(R15282,S528)",,
E10,"1346.0144(R17202,S129)",,
E11,"1332.0284(R14717,S1197)",,
E12,"991.7115(R12017,S95)",,
E13,N,"1334.0204(R17022,S70)",
E14,"1334.0032(R15953,S1320)",,
E15,"1332.0452(R14568,S583)",,
E16,"991.7232(R13114,S42)",,
E17,"1332.0286(R17130,S185)",,
E18,"1361.0439(R20125,S31)",,
E19,"1303.9901(R16613,S429)",,
E20,"991.7377(R12978,S2197)",,
E21,"991.7310(R13495,S116)",,
E22,"1289.9586(R18604,S47)",,
E23,"1333.9899(R18972,S119)",,
E24,N,,
F1,N,,
F2,N,,
F3,"1320.0203(R15382,S2732)",,
F4,"991.7644(R11434,S341)",,
F5,"991.7440(R11991,S296)",,
F6,"1289.9834(R15632,S395)",,
F7,"1332.0231(R13847,S67)",,
F8,"991.7340(R14443,S373)",,
F9,"1380.0453(R17155,S695)",,
F10,"991.7193(R12365,S363)",,
F11,"1346.0436(R20766,S71)",,
F12,"1333.9990(R17973,S149)",,
F13,"1289.9679(R17044,S189)",,
F14,"1303.9880(R16849,S254)",,
F15,"1303.9994(R16849,S911)",,
F16,"991.7484(R12714,S7099)",,
F17,N,,
F18,"991.7538(R13384,S218)",,
F19,"1346.0917(R15575,S157)",,
F20,"1334.0411(R13781,S1465)",,
F21,"1361.0442(R17340,S422)",,
F22,"1319.9910(R15785,S136)",,
F23,N,,
F24,N,,
G1,N,"1361.0442(R17340,S422)",
G2,N,,
G3,"991.7568(R12089,S340)",,
G4,"1320.0272(R14874,S110)",,
G5,"1289.9886(R15359,S458)",,
G6,"1334.0215(R15241,S203)",,
G7,"1320.0001(R14172,S387)",,
G8,"991.7404(R11283,S397)",,
G9,"1334.0043(R28092,S15)",,
G10,"1289.9695(R13741,S73)",,
G11,"1362.0300(R18534,S24)",,
G12,"991.7509(R11252,S377)",,
G13,"991.7401(R12784,S835)",,
G14,"1346.0691(R17365,S1005)",,
G15,"1320.0137(R15447,S1033)",,
G16,"991.7530(R11252,S101)",,
G17,"1380.0923(R16480,S1841)",,
G18,"991.7557(R13329,S350)",,
G19,"991.7709(R13062,S367)",,
G20,"1346.0808(R16682,S351)",,
G21,"991.7595(R13643,S1498)",,
G22,"991.7561(R14638,S7365)",,
G23,"1304.0026(R17953,S92)",,
G24,N,,
H1,"1347.0511(R15923,S12)",,
H2,N,,
H3,"1290.0012(R16589,S36)",,
H4,"991.7717(R11402,S36)",,
H5,"1290.0000(R15702,S349)",,
H6,"1304.0051(R15024,S815)",,
H7,"1320.0125(R14672,S1129)",,
H8,"1304.0090(R16112,S230)",,
H9,"1347.0292(R15674,S566)",,
H10,N,,
H11,N,,
H12,"1289.9766(R20479,S83)",,
H13,"1346.0930(R15641,S401)",,
H14,"1334.0426(R17798,S272)",,
H15,"991.7627(R13146,S260)",,
H16,"1346.0912(R17283,S159)",,
H17,"1346.1154(R16810,S428)",,
H18,"1332.0800(R18590,S309)",,
H19,"1361.0822(R17449,S650)",,
H20,N,,
H21,"1334.0896(R20238,S46)",,
H22,N,,
H23,"1361.0587(R21608,S161)",,
H24,"991.7528(R17122,S18)",,
I1,"1346.1254(R15664,S69)",,
I2,"991.7842(R12947,S28)",,
I3,"1362.0801(R16078,S887)",,
I4,"1320.0364(R14154,S24)",,
I5,"1332.0894(R14549,S1987)",,
I6,"1320.0393(R14956,S1415)",,
I7,"1332.0718(R15769,S2523)",,
I8,"991.7617(R13253,S498)",,
I9,"1289.9929(R14165,S708)",,
I10,"1320.0404(R14936,S1921)",,
I11,"991.7609(R13307,S915)",,
I12,N,"1304.0098(R30608,S20)",
I13,"1332.0771(R16094,S22)",,
I14,"1304.0242(R16613,S17)",,
I15,"1332.0991(R17432,S906)",,
I16,N,,
I17,"1332.1089(R16287,S3569)",,
I18,"1320.0439(R16091,S399)",,
I19,"1320.0620(R17302,S163)",,
I20,N,,
I21,"1290.0264(R18251,S58)",,
I22,N,,
I23,"1332.0798(R16788,S518)",,
I24,N,,
J1,N,,
J2,"1347.0587(R26784,S27)",,
J3,"1380.1357(R14915,S1941)",,
J4,"1290.0295(R16881,S298)",,
J5,"1290.0309(R21700,S71)",,
J6,"991.7785(R11198,S270)",,
J7,"1332.0793(R15953,S1965)",,
J8,"1290.0369(R17642,S183)",,
J9,"1304.0511(R13556,S620)",,
J10,"1320.0706(R14633,S1250)",,
J11,"1389.1371(R14856,S31)",,
J12,"1320.0430(R16611,S107)",,
J13,"1304.0555(R13204,S45)",,
J14,N,,
J15,"1290.0472(R16208,S130)",,
J16,"991.7935(R13948,S34)",,
J17,"1396.1542(R15951,S351)",,
J18,"1290.0457(R16060,S395)",,
J19,"1332.1066(R16484,S1759)",,
J20,"1334.1082(R15747,S837)",,
J21,"1320.0625(R15338,S987)",,
J22,"1304.0428(R17657,S581)",,
J23,N,,
J24,"1334.0723(R15436,S217)",,
K1,"1332.1304(R17294,S235)",,
K2,N,,
K3,"1304.0861(R15004,S48)",,
K4,"991.8058(R17778,S22)",,
K5,"991.8011(R12509,S510)",,
K6,"1290.0404(R14698,S351)",,
K7,"991.8215(R11363,S182)",,
K8,"991.7939(R13146,S74)",,
K9,"1332.1091(R15522,S1600)",,
K10,"1334.1294(R13215,S3568)",,
K11,"1290.0297(R18064,S92)",,
K12,"1320.0698(R18422,S90)",,
K13,"1332.1196(R16892,S237)",,
K14,"1304.0925(R16486,S628)",,
K15,"1332.1455(R15702,S1762)",,
K16,"1332.1270(R21782,S45)",,
K17,"1332.1482(R15010,S2918)",,
K18,"1346.1666(R18078,S443)",,
K19,"991.8281(R15172,S6650)",,
K20,"1346.1865(R15959,S669)",,
K21,"1332.1277(R16763,S1204)",,
K22,"991.8078(R14976,S146)",,
K23,"1332.1145(R18654,S111)",,
K24,N,,
L1,"1332.1577(R19769,S64)",,
L2,N,,
L3,"991.8228(R11153,S1052)",,
L4,"1320.1014(R15252,S191)",,
L5,"991.8359(R11574,S411)",,
L6,"991.8290(R13200,S46)",,
L7,"1332.1210(R21738,S47)",,
L8,"991.8189(R15258,S68)",,
L9,"1332.1378(R14928,S298)",,
L10,"1320.1178(R14978,S572)",,
L11,"1304.0962(R15850,S22)",,
L12,"1346.1665(R15445,S324)",,
L13,"1332.1344(R15457,S525)",,
L14,"1380.1692(R16362,S2140)",,
L15,"1304.1501(R12510,S183)",,
L16,"991.8188(R12264,S380)",,
L17,"1346.2168(R15620,S479)",,
L18,"1290.0741(R19110,S140)",,
L19,N,,
L20,"1320.1188(R16189,S522)",,
L21,"1304.1426(R17600,S106)",,
L22,"1320.1074(R16044,S414)",,
L23,"1332.1504(R25677,S29)",,
L24,N,,
M1,N,,
M2,N,,
M3,"1332.1536(R17432,S199)",,
M4,"1334.1526(R16762,S1426)",,
M5,"1332.1520(R19246,S25)",,
M6,"991.8412(R13806,S56)",,
M7,"1332.1611(R14928,S3100)",,
M8,"991.8153(R13678,S10)",,
M9,"1332.1384(R15135,S468)",,
M10,"1346.1821(R15642,S278)",,
M11,"1332.1602(R16263,S1914)",,
M12,"991.8301(R16497,S173)",,
M13,"1332.1714(R14767,S42)",,
M14,"1334.2014(R14476,S3132)",,
M15,"1332.1913(R15457,S1413)",,
M16,"991.8482(R13063,S143)",,
M17,"1332.2203(R17052,S75)",,
M18,N,,
M19,"1304.1370(R16261,S457)",,
M20,"991.8353(R14840,S789)",,
M21,"991.8408(R14613,S85)",,
M22,"1290.1169(R16184,S70)",,
M23,N,,
M24,N,,
N1,"1332.1979(R15546,S60)",,
N2,N,,
N3,"1320.1454(R15950,S2746)",,
N4,"991.8673(R11285,S1229)",,
N5,N,,
N6,"1290.1168(R14617,S781)",,
N7,"1332.1685(R16919,S238)",,
N8,"991.8666(R12163,S1070)",,
N9,"1380.1737(R20557,S26)",,
N10,"991.8612(R13564,S293)",,
N11,"1346.2104(R15127,S15)",,
N12,N,,
N13,"1290.1157(R15542,S154)",,
N14,"1304.1390(R22586,S133)",,
N15,"1304.1407(R15305,S1214)",,
N16,"991.8392(R18015,S14)",,
N17,N,,
N18,"991.8635(R13587,S31)",,
N19,"1346.2418(R15868,S57)",,
N20,"1334.1606(R17211,S262)",,
N21,"1361.2312(R15975,S89)",,
N22,"1320.1405(R17527,S492)",,
N23,N,,
N24,N,,
O1,"991.8649(R15418,S70)",,
O2,"991.8485(R15761,S11)",,
O3,N,,
O4,N,,
O5,N,,
O6,N,,
O7,N,,
O8,N,,
O9,N,,
O10,N,,
O11,N,,
O12,N,,
O13,N,,
O14,"1346.1953(R16940,S65)",,
O15,N,,
O16,N,,
O17,N,,
O18,N,,
O19,"991.8530(R16874,S34)",,
O20,"1346.2335(R16940,S180)",,
O21,N,,
O22,"991.8491(R13913,S18)",,
O23,N,,
O24,"991.8630(R12386,S14)",,
P1,"1347.2037(R16645,S174)",,
P2,N,,
P3,N,,
P4,N,,
P5,"1290.1472(R16937,S26)",,
P6,"1304.1721(R16772,S29)",,
P7,"1320.1473(R12859,S15)",,
P8,N,,
P9,"1347.1815(R17974,S33)",,
P10,N,,
P11,N,,
P12,N,,
P13,N,,
P14,N,,
P15,N,,
P16,N,,
P17,N,,
P18,N,,
P19,N,,
P20,N,,
P21,N,,
P22,N,,
P23,N,,
P24,N,,
